3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
0.000264148 -0.000356238
0.000264148 -0.000356238
0.000262489 -0.000372563
0.000262489 -0.000372563
0.000262452 -0.000384101
0.000262452 -0.000384101
0.000259657 -0.000383663
0.000259657 -0.000383663
-0.000241123 0.0489952
-0.000241123 0.0489952
-0.000812314 0.131195
-0.000812314 0.131195
-0.00137423 0.213976
-0.00137423 0.213976
-0.00196996 0.295468
-0.00196996 0.295468
-0.00253016 0.37697
-0.00253016 0.37697
-0.00310782 0.45972
-0.00310782 0.45972
-0.00368201 0.541723
-0.00368201 0.541723
-0.00425272 0.622968
-0.00425272 0.622968
-0.00481104 0.705497
-0.00481104 0.705497
-0.00537326 0.787827
-0.00537326 0.787827
-0.00592857 0.869101
-0.00592857 0.869101
-0.00651849 0.951421
-0.00651849 0.951421
-0.00708276 1.03363
-0.00708276 1.03363
-0.00765494 1.11512
-0.00765494 1.11512
-0.00813732 1.15521
-0.00813732 1.15521
-0.0101487 1.17627
-0.0101487 1.17627
-0.011736 1.19593
-0.011736 1.19593
-0.00653696 1.21458
-0.00653696 1.21458
0.0009558 1.23411
0.0009558 1.23411
0.00782544 1.25496
0.00782544 1.25496
0.01162 1.27598
0.01162 1.27598
0.0161997 1.29545
0.0161997 1.29545
0.0261608 1.31195
0.0261608 1.31195
0.039237 1.3282
0.039237 1.3282
0.0519412 1.34598
0.0519412 1.34598
0.0618822 1.3647
0.0618822 1.3647
0.0721023 1.38171
0.0721023 1.38171
0.0878463 1.39374
0.0878463 1.39374
0.105602 1.40551
0.105602 1.40551
0.121226 1.42051
0.121226 1.42051
0.135855 1.43488
0.135855 1.43488
0.152493 1.44474
0.152493 1.44474
0.172205 1.45157
0.172205 1.45157
0.191678 1.46093
0.191678 1.46093
0.20958 1.47134
0.20958 1.47134
0.228096 1.47724
0.228096 1.47724
0.248856 1.47901
0.248856 1.47901
0.269861 1.48358
0.269861 1.48358
0.289592 1.48925
0.289592 1.48925
0.309262 1.49
0.309262 1.49
0.330313 1.48908
0.330313 1.48908
0.351311 1.49074
0.351311 1.49074
0.371079 1.49098
0.371079 1.49098
0.391394 1.48811
0.391394 1.48811
0.412569 1.48681
0.412569 1.48681
0.432561 1.48567
0.432561 1.48567
0.452402 1.48094
0.452402 1.48094
0.473279 1.4776
0.473279 1.4776
0.493009 1.47436
0.493009 1.47436
0.5125 1.46777
0.5125 1.46777
0.53292 1.46312
0.53292 1.46312
0.551926 1.457
0.551926 1.457
0.611213 1.43114
0.611213 1.43114
0.688487 1.40165
0.688487 1.40165
0.765861 1.37238
0.765861 1.37238
0.841844 1.34326
0.841844 1.34326
0.917744 1.31386
0.917744 1.31386
0.994881 1.28399
0.994881 1.28399
1.07149 1.25433
1.07149 1.25433
1.14728 1.22502
1.14728 1.22502
1.22416 1.19529
1.22416 1.19529
1.30077 1.16567
1.30077 1.16567
1.337 1.15578
1.337 1.15578
1.35568 1.14675
1.35568 1.14675
1.37358 1.13696
1.37358 1.13696
1.39139 1.12696
1.39139 1.12696
1.4087 1.11589
1.4087 1.11589
1.42495 1.10347
1.42495 1.10347
1.4407 1.09043
1.4407 1.09043
1.45561 1.07663
1.45561 1.07663
1.46992 1.06208
1.46992 1.06208
1.48348 1.04698
1.48348 1.04698
1.49648 1.03118
1.49648 1.03118
1.50912 1.01478
1.50912 1.01478
1.52161 0.998526
1.52161 0.998526
1.5341 0.982271
1.5341 0.982271
1.54659 0.966018
1.54659 0.966018
1.55909 0.949767
1.55909 0.949767
1.57159 0.933517
1.57159 0.933517
1.58408 0.917265
1.58408 0.917265
1.59657 0.901014
1.59657 0.901014
1.60906 0.884763
1.60906 0.884763
1.62155 0.868509
1.62155 0.868509
1.63405 0.852261
1.63405 0.852261
1.64654 0.83601
1.64654 0.83601
1.65904 0.819761
1.65904 0.819761
1.67153 0.803509
1.67153 0.803509
1.68402 0.787257
1.68402 0.787257
1.69652 0.771006
1.69652 0.771006
1.70902 0.754755
1.70902 0.754755
1.72151 0.738508
1.72151 0.738508
1.73401 0.722262
1.73401 0.722262
1.74651 0.706015
1.74651 0.706015
1.75901 0.689769
1.75901 0.689769
1.77152 0.673525
1.77152 0.673525
1.78402 0.65728
1.78402 0.65728
1.79652 0.641035
1.79652 0.641035
1.80902 0.624793
1.80902 0.624793
1.82152 0.608547
1.82152 0.608547
1.83402 0.592301
1.83402 0.592301
1.84652 0.576053
1.84652 0.576053
1.85902 0.559805
1.85902 0.559805
1.87152 0.543559
1.87152 0.543559
1.88403 0.527313
1.88403 0.527313
1.89649 0.510949
1.89649 0.510949
1.90853 0.494319
1.90853 0.494319
1.92015 0.47741
1.92015 0.47741
1.93144 0.46027
1.93144 0.46027
1.94239 0.442899
1.94239 0.442899
1.95277 0.425223
1.95277 0.425223
1.96284 0.407339
1.96284 0.407339
1.97253 0.389211
1.97253 0.389211
1.98177 0.370876
1.98177 0.370876
1.99049 0.352292
1.99049 0.352292
1.99881 0.3335
1.99881 0.3335
2.00665 0.314565
2.00665 0.314565
2.01409 0.29542
2.01409 0.29542
2.02102 0.276103
